"name","variable","value"
"Thomisus_onustus","One/two/three-year technical/university degree",1779
"Tockus_flavirostris","One/two/three-year technical/university degree",1510
"Trichosurus_vulpecula","One/two/three-year technical/university degree",1492.2
"Ursus_arctos_horribilis","One/two/three-year technical/university degree",1684.5
"Ursus_maritimus","One/two/three-year technical/university degree",1639.5
"Ursus_thibetanus","One/two/three-year technical/university degree",1678.6
"Varecia_rubra","One/two/three-year technical/university degree",1464.3
"Varecia_variegata","One/two/three-year technical/university degree",1401.9
"Vespula_germanica","One/two/three-year technical/university degree",1605.8
"Vicugna_pacos","One/two/three-year technical/university degree",1351.1
"Vicugna_pacos2","One/two/three-year technical/university degree",1295.9
"Vicugna_vicugna","One/two/three-year technical/university degree",1238.2
"Vipera_ammodytes","One/two/three-year technical/university degree",1817.2
"Vipera_aspis","One/two/three-year technical/university degree",1809.4
"Vulpes_zerda","One/two/three-year technical/university degree",1312.4
"Zamenis_longissimus","One/two/three-year technical/university degree",1838
"Zoropsis_spinimana","One/two/three-year technical/university degree",1727.1
"Acinonyx_jubatus","Other",1524.4
"Acinonyx_jubatus2","Other",1705.4
"Acryllium_vulturinum","Other",1458.1
"Aepyceros_melampus","Other",1505.7
"Aepyceros_melampus2","Other",1295.9
"Agalychnis_callidryas","Other",1301.9
"Ailuropoda_melanoleuca","Other",1332.4
"Ailurops_ursinus","Other",1505
"Ailurus_fulgens","Other",1277.6
"Alligator_mississippiensis","Other",1766.6
"Amblyrhynchus_cristatus","Other",1449.1
"Aonyx_cinereus","Other",1410.2
"Aonyx_cinereus2","Other",1278.6
"Aquila_chrysaetos","Other",1519.3
"Ara_ararauna","Other",1155.8
"Ara_chloropterus","Other",1149.8
"Arctocephalus forsteri","Other",1467.2
"Arctocephalus_forsteri2","Other",1410.1
"Artibeus_planirostris","Other",1643.9
"Asio_flammeus","Other",1263.2
"Ateles_hybridus","Other",1478.4
"Ateles_paniscus","Other",1279.3
"Athene_noctua","Other",1381.3
"Athene_noctua2","Other",1273.7
"Athene_noctua3","Other",1307.5
"Balaeniceps_rex","Other",1486
"Bison_bonasus","Other",1629.8
"Bison_bonasus2","Other",1818.7
"Boa_constrictor","Other",1664.7
"Bubo_bubo","Other",1383.6
"Bubo_bubo2","Other",1373.4
"Bubo_scandiacus","Other",1426
"Bufonidae","Other",1488.1
"Buprestidae","Other",1542.9
"Buteo_galapagoensis","Other",1500.7
"Cairina_moschata","Other",1364.6
"Calliphora_vomitoria","Other",1660.9
"Callithrix_argentata","Other",1491.6
"Callithrix_penicillata","Other",1341.7
"Calloselasma rhodostoma","Other",1688.4
"Canis_lupus","Other",1434.1
"Canis_lupus_familiaris","Other",1627.4
"Canis_lupus_familiaris2","Other",1126.1
"Carlito_syrichta","Other",1502.5
"Centurio_senex","Other",1800.5
"Cerdocyon_thous","Other",1456.1
"Chelonoidis_porteri","Other",1439.2
"Choloepus_didactylus","Other",1467.4
"Choloepus_didactylus2","Other",1339.9
"Choloepus_didactylus3","Other",1350.6
"Chroicocephalus_scopulinus","Other",1378.7
"Columba_livia","Other",1347.3
"Conolophus_pallidus","Other",1479.2
"Corvus","Other",1400.5
"Corvus2","Other",1370.1
"Crocodylus_porosus","Other",1746.3
"Crocuta_crocuta","Other",1566.6
"Crotalus_atrox","Other",1663.3
"Crotalus2","Other",1762.4
"Cryptoprocto _ferox","Other",1443.2
"Cynictis_penicillata","Other",1512.1
"Dasypus_novemcinctus","Other",1349.7
"Daubentonia_madagascariensis","Other",1795.2
"Dendroaspis_angusticeps","Other",1719.1
"Desmodus_rotondus","Other",1628.8
"Didelphis_virginiana","Other",1423
"Equus_caballus","Other",1380.8
"Eudyptes chrysolophus","Other",1495
"Eudyptes_chrysocome","Other",1345.7
"Eulemur _coronatus","Other",1428.2
"Eulemur _coronatus2","Other",1358.4
"Euphractus _sexcinctus","Other",1510.6
"Evarcha_arcuata","Other",1705.7
"Felis_catus","Other",1330.8
"Felis_silvestris","Other",1172.8
"Geronticus_eremita","Other",1383.8
"Giraffa_camelopardalis_reticulata","Other",1253.3
"Gorilla_Gorilla_Beringei","Other",1557.8
"Gorilla_gorilla_gorilla","Other",1604.1
"Gulo_gulo","Other",1557.3
"Gulo_gulo2","Other",1541.5
"Gymnogyps_californianus","Other",1541.3
"Gypaetus_barbatus","Other",1590.9
"Gypaetus_barbatus2","Other",1445.7
"Gyps_rueppelli","Other",1510.7
"Haematopus_ater","Other",1339.2
"Harpia_Harpyja","Other",1463.1
"Helarctos_malayanus","Other",1647.2
"Hemicentetes_semispinosus","Other",1509.6
"Heterocephalus_glaber","Other",1715.9
"Hippopotamus_amphibius","Other",1614.6
"Hyaena_hyaena","Other",1658.4
"Hyles_euphorbiae","Other",1490.5
"Hylobates_agilis","Other",1322.7
"Hypsignathus_monstrosus","Other",1561.7
"Iguana_iguana","Other",1810.5
"Iguana_iguana2","Other",1401.9
"Incilius_alvarius","Other",1487.1
"Incilius_alvarius2","Other",1398.8
"Intellagama_lesueurii","Other",1582.5
"Laticauda_laticaudata","Other",1613.6
"Laticauda_saintgironsi","Other",1767.6
"Lemur_catta","Other",1358.9
"Lemur_catta2","Other",1251.1
"Leopardus_wiedii","Other",1450.2
"Leptailurus_serval","Other",1550.7
"Leptoptilos_crumenifer","Other",1461.5
"Libellula_quadrimaculata","Other",1535.2
"Litoria_infrafrenata","Other",1253.9
"Loris_tardigradus","Other",1260.8
"Loxodonta_africana","Other",1734.9
"Lycaon_pictus","Other",1724.1
"Lycaon_pictus2","Other",1541.9
"Lynx_rufus","Other",1609
"Lynx_rufus2","Other",1672.1
"Macaca_fuscata","Other",1551
"Macaca_silenus","Other",1556.2
"Macronectes_halli","Other",1720.6
"Macropus_rufogriseus","Other",1291.1
"Malayopython_reticulatus","Other",1567
"Malpolon_monspessulanus","Other",1558.9
"Mandrillus_sphinx","Other",1541.1
"Mandrillus_sphinx2","Other",1773.7
"Miopithecus_ogouensis","Other",1390.7
"Morelia_spilota","Other",1628.4
"Mungos_mungo","Other",1501.2
"Muscardinus_avellanarius","Other",1278.2
"Mygale","Other",1622
"Myocastor_coypus","Other",1462.7
"Naja_naja","Other",1791.5
"Nasua_narica","Other",1423.3
"Nasua_nasua","Other",1451.2
"Necrosyrtes_monachus","Other",1470.4
"Neofelis_nebulosa","Other",1664.9
"Nestor_meridionalis","Other",1529.5
"Notechis_scutatus","Other",1795.8
"Numida_meleagris","Other",1540.1
"Nyctereutes_procyonoides","Other",1506.6
"Odonata","Other",1568.5
"Odonata2","Other",1508.1
"Oryctolagus_cuniculus","Other",1224.8
"Oryctolagus_cuniculus2","Other",1094.3
"Otocolobus_manul","Other",1500.6
"Pamphagidae","Other",1361.9
"Pan_paniscus","Other",1543.1
"Pan_paniscus2","Other",1435.7
"Pan_paniscus3","Other",1386.4
"Pan_paniscus4","Other",1289
"Pan_troglodytes","Other",1472
"Pan_troglodytes2","Other",1607.8
"Panthera_leo","Other",1768.4
"Panthera_leo2","Other",1644.1
"Panthera_leo3","Other",1828.1
"Panthera_onca","Other",1718
"Panthera_onca_2","Other",1587
"Panthera_onca3","Other",1613.8
"Panthera_pardus","Other",1654.5
"Panthera_pardus_3","Other",1709.7
"Panthera_pardus2","Other",1689
"Panthera_tigris2","Other",1527.4
"Panthera_uncia","Other",1521.9
"Papillon","Other",1501.8
"Papio_hamadryas","Other",1665.9
"Pardofelis_temminckii","Other",1701.7
"Petroica_macrocephala","Other",1317.8
"Phacochoerus_africanus","Other",1746
"Phascolarctos_cinereus","Other",1311.2
"Phascolarctos_cinereus2","Other",1185.5
"Pholcus_phalangioides","Other",1688.1
"Pithecia pithecia","Other",1452
"Pithecia pithecia2","Other",1399.6
"Plathyrrhinus_fusciventris","Other",1547.7
"Podarcis_muralis","Other",1528.9
"Pogona_vitticeps","Other",1614.6
"Porphyrio_hochstetteri","Other",1484.9
"Procyon_lotor","Other",1492.5
"Propithecus_coquereli","Other",1446.3
"Propithecus_verreauxi","Other",1232.6
"Psittacus_erithacus","Other",1301.2
"Pteropus_conspicillatus","Other",1511.7
"Puma_concolor","Other",1642.7
"Python_bivittatus","Other",1734.6
"Python_regius","Other",1900.1
"Rattus_norvegicus","Other",1504.3
"Rhinopithecus_roxellana","Other",1478.4
"Rhyticeros_cassidix","Other",1415.7
"Romalea_microptera","Other",1391.2
"Saiga_tatarica","Other",1445.1
"Sarcophilus_harrisii","Other",1565.3
"Spalax","Other",1716.4
"Spheniscus_humboldti","Other",1327.1
"Stephanoaetus_coronatus","Other",1364.9
"Strophurus","Other",1503.2
"Struthio_camelus","Other",1453.7
"Sula_nebouxii","Other",1571.1
"Sula_sula","Other",1445.9
"Suricata_suricatta","Other",1399
"Sus_scrofa","Other",1674
"Tapirus_indicus","Other",1317.6
"Taricha_torosa","Other",1426.1
"Tauraco_leucotis","Other",1107
"Testudo_hermanni","Other",1319.9
"Thalassarche_cauta","Other",1293.4
"Theropithecus_gelada","Other",1770.3
"Thomisus_onustus","Other",1590.6
"Tockus_flavirostris","Other",1412.2
"Trichosurus_vulpecula","Other",1302.5
"Ursus_arctos_horribilis","Other",1596.4
"Ursus_maritimus","Other",1629.1
"Ursus_thibetanus","Other",1579.4
"Varecia_rubra","Other",1441.7
"Varecia_variegata","Other",1442.7
"Vespula_germanica","Other",1653.2
"Vicugna_pacos","Other",1504
"Vicugna_pacos2","Other",1378.5
"Vicugna_vicugna","Other",1333.8
"Vipera_ammodytes","Other",1770
"Vipera_aspis","Other",1677.4
"Vulpes_zerda","Other",1378.5
"Zamenis_longissimus","Other",1731.1
"Zoropsis_spinimana","Other",1677.3
"Acinonyx_jubatus","PhD and more",1667.4
"Acinonyx_jubatus2","PhD and more",1740.7
"Acryllium_vulturinum","PhD and more",1521.7
"Aepyceros_melampus","PhD and more",1377.8
"Aepyceros_melampus2","PhD and more",1322.8
"Agalychnis_callidryas","PhD and more",1234.3
"Ailuropoda_melanoleuca","PhD and more",1309.9
"Ailurops_ursinus","PhD and more",1263.3
"Ailurus_fulgens","PhD and more",1327.6
"Alligator_mississippiensis","PhD and more",2055.8
"Amblyrhynchus_cristatus","PhD and more",1504.6
"Aonyx_cinereus","PhD and more",1322.3
"Aonyx_cinereus2","PhD and more",1163.6
"Aquila_chrysaetos","PhD and more",1441
"Ara_ararauna","PhD and more",1224.4
"Ara_chloropterus","PhD and more",1359.8
"Arctocephalus forsteri","PhD and more",1439.4
"Arctocephalus_forsteri2","PhD and more",1440.6
"Artibeus_planirostris","PhD and more",1586
"Asio_flammeus","PhD and more",1243.6
"Ateles_hybridus","PhD and more",1588
"Ateles_paniscus","PhD and more",1335.1
"Athene_noctua","PhD and more",1314.4
"Athene_noctua2","PhD and more",1285.8
"Athene_noctua3","PhD and more",1346.2
"Balaeniceps_rex","PhD and more",1535.9
"Bison_bonasus","PhD and more",1846.9
"Bison_bonasus2","PhD and more",1850.6
"Boa_constrictor","PhD and more",1806.3
"Bubo_bubo","PhD and more",1255.4
"Bubo_bubo2","PhD and more",1349.9
"Bubo_scandiacus","PhD and more",1227.6
"Bufonidae","PhD and more",1520.7
"Buprestidae","PhD and more",1740.5
"Buteo_galapagoensis","PhD and more",1492
"Cairina_moschata","PhD and more",1392.1
"Calliphora_vomitoria","PhD and more",1513.6
"Callithrix_argentata","PhD and more",1374.2
"Callithrix_penicillata","PhD and more",1396.8
"Calloselasma rhodostoma","PhD and more",1725.1
"Canis_lupus","PhD and more",1543.5
"Canis_lupus_familiaris","PhD and more",1664.6
"Canis_lupus_familiaris2","PhD and more",1466.2
"Carlito_syrichta","PhD and more",1367.6
"Centurio_senex","PhD and more",1732.1
"Cerdocyon_thous","PhD and more",1341.4
"Chelonoidis_porteri","PhD and more",1204
"Choloepus_didactylus","PhD and more",1192.2
"Choloepus_didactylus2","PhD and more",1201.3
"Choloepus_didactylus3","PhD and more",1152.8
"Chroicocephalus_scopulinus","PhD and more",1211
"Columba_livia","PhD and more",1129.5
"Conolophus_pallidus","PhD and more",1613.5
"Corvus","PhD and more",1625.1
"Corvus2","PhD and more",1342.9
"Crocodylus_porosus","PhD and more",1872.4
"Crocuta_crocuta","PhD and more",1826.1
"Crotalus_atrox","PhD and more",1740.2
"Crotalus2","PhD and more",1680.1
"Cryptoprocto _ferox","PhD and more",1598.5
"Cynictis_penicillata","PhD and more",1492.8
"Dasypus_novemcinctus","PhD and more",1338.4
"Daubentonia_madagascariensis","PhD and more",1481.8
"Dendroaspis_angusticeps","PhD and more",1747.2
"Desmodus_rotondus","PhD and more",1481.6
"Didelphis_virginiana","PhD and more",1391.4
"Equus_caballus","PhD and more",1351.1
"Eudyptes chrysolophus","PhD and more",1238.7
"Eudyptes_chrysocome","PhD and more",1280.5
"Eulemur _coronatus","PhD and more",1328.1
"Eulemur _coronatus2","PhD and more",1331.6
"Euphractus _sexcinctus","PhD and more",1371.3
"Evarcha_arcuata","PhD and more",1711.2
"Felis_catus","PhD and more",1387.1
"Felis_silvestris","PhD and more",1335.7
"Geronticus_eremita","PhD and more",1466.4
"Giraffa_camelopardalis_reticulata","PhD and more",1332
"Gorilla_Gorilla_Beringei","PhD and more",1682
"Gorilla_gorilla_gorilla","PhD and more",1814.5
"Gulo_gulo","PhD and more",1512.7
"Gulo_gulo2","PhD and more",1532.8
"Gymnogyps_californianus","PhD and more",1603.6
"Gypaetus_barbatus","PhD and more",1554.2
"Gypaetus_barbatus2","PhD and more",1436.3
"Gyps_rueppelli","PhD and more",1497.3
"Haematopus_ater","PhD and more",1190.7
"Harpia_Harpyja","PhD and more",1392.7
"Helarctos_malayanus","PhD and more",1699.2
"Hemicentetes_semispinosus","PhD and more",1389.2
"Heterocephalus_glaber","PhD and more",1490.5
"Hippopotamus_amphibius","PhD and more",1806.7
"Hyaena_hyaena","PhD and more",1731.6
"Hyles_euphorbiae","PhD and more",1445
"Hylobates_agilis","PhD and more",1279.4
"Hypsignathus_monstrosus","PhD and more",1457.6
"Iguana_iguana","PhD and more",1567.1
"Iguana_iguana2","PhD and more",1515.6
"Incilius_alvarius","PhD and more",1397.7
"Incilius_alvarius2","PhD and more",1498.5
"Intellagama_lesueurii","PhD and more",1566
"Laticauda_laticaudata","PhD and more",1735.4
"Laticauda_saintgironsi","PhD and more",1782.6
"Lemur_catta","PhD and more",1349.6
"Lemur_catta2","PhD and more",1315.4
"Leopardus_wiedii","PhD and more",1457.3
"Leptailurus_serval","PhD and more",1466.4
"Leptoptilos_crumenifer","PhD and more",1639.8
"Libellula_quadrimaculata","PhD and more",1529.2
"Litoria_infrafrenata","PhD and more",1331.8
"Loris_tardigradus","PhD and more",1112.6
"Loxodonta_africana","PhD and more",1594.8
"Lycaon_pictus","PhD and more",1677
"Lycaon_pictus2","PhD and more",1752.6
"Lynx_rufus","PhD and more",1695.4
"Lynx_rufus2","PhD and more",1628.7
"Macaca_fuscata","PhD and more",1682.6
"Macaca_silenus","PhD and more",1520.6
"Macronectes_halli","PhD and more",1492.9
"Macropus_rufogriseus","PhD and more",1377.5
"Malayopython_reticulatus","PhD and more",1761.6
"Malpolon_monspessulanus","PhD and more",1639.1
"Mandrillus_sphinx","PhD and more",1697.4
"Mandrillus_sphinx2","PhD and more",1662.7
"Miopithecus_ogouensis","PhD and more",1389.1
"Morelia_spilota","PhD and more",1777.8
"Mungos_mungo","PhD and more",1447.7
"Muscardinus_avellanarius","PhD and more",1081.8
"Mygale","PhD and more",1641.3
"Myocastor_coypus","PhD and more",1135.3
"Naja_naja","PhD and more",1983.8
"Nasua_narica","PhD and more",1504.1
"Nasua_nasua","PhD and more",1366.1
"Necrosyrtes_monachus","PhD and more",1506.1
"Neofelis_nebulosa","PhD and more",1712.6
"Nestor_meridionalis","PhD and more",1349.5
"Notechis_scutatus","PhD and more",1845.8
"Numida_meleagris","PhD and more",1468.7
"Nyctereutes_procyonoides","PhD and more",1456.8
"Odonata","PhD and more",1451.2
"Odonata2","PhD and more",1420.7
"Oryctolagus_cuniculus","PhD and more",1059.3
"Oryctolagus_cuniculus2","PhD and more",973.9
"Otocolobus_manul","PhD and more",1370.9
"Pamphagidae","PhD and more",1500.5
"Pan_paniscus","PhD and more",1444.3
"Pan_paniscus2","PhD and more",1438.9
"Pan_paniscus3","PhD and more",1552
"Pan_paniscus4","PhD and more",1492.9
"Pan_troglodytes","PhD and more",1571.4
"Pan_troglodytes2","PhD and more",1340.3
"Panthera_leo","PhD and more",1828.3
"Panthera_leo2","PhD and more",1839
"Panthera_leo3","PhD and more",1789.6
"Panthera_onca","PhD and more",1802.4
"Panthera_onca_2","PhD and more",1774.5
"Panthera_onca3","PhD and more",1895.8
"Panthera_pardus","PhD and more",1912.2
"Panthera_pardus_3","PhD and more",1718.7
"Panthera_pardus2","PhD and more",1730.8
"Panthera_tigris2","PhD and more",1838.4
"Panthera_uncia","PhD and more",1695.6
"Papillon","PhD and more",1514.4
"Papio_hamadryas","PhD and more",1652.4
"Pardofelis_temminckii","PhD and more",1635.2
"Petroica_macrocephala","PhD and more",1129.7
"Phacochoerus_africanus","PhD and more",1817.1
"Phascolarctos_cinereus","PhD and more",1177.1
"Phascolarctos_cinereus2","PhD and more",1187.6
"Pholcus_phalangioides","PhD and more",1776.2
"Pithecia pithecia","PhD and more",1478.1
"Pithecia pithecia2","PhD and more",1594.1
"Plathyrrhinus_fusciventris","PhD and more",1517
"Podarcis_muralis","PhD and more",1495
"Pogona_vitticeps","PhD and more",1570.1
"Porphyrio_hochstetteri","PhD and more",1507.8
"Procyon_lotor","PhD and more",1487.6
"Propithecus_coquereli","PhD and more",1321.3
"Propithecus_verreauxi","PhD and more",1350.4
"Psittacus_erithacus","PhD and more",1420.6
"Pteropus_conspicillatus","PhD and more",1388.4
"Puma_concolor","PhD and more",1745.5
"Python_bivittatus","PhD and more",1673.7
"Python_regius","PhD and more",1697
"Rattus_norvegicus","PhD and more",1230.7
"Rhinopithecus_roxellana","PhD and more",1215
"Rhyticeros_cassidix","PhD and more",1424.6
"Romalea_microptera","PhD and more",1543.9
"Saiga_tatarica","PhD and more",1512.2
"Sarcophilus_harrisii","PhD and more",1615.8
"Spalax","PhD and more",1455.9
"Spheniscus_humboldti","PhD and more",1248.4
"Stephanoaetus_coronatus","PhD and more",1502.4
"Strophurus","PhD and more",1463.2
"Struthio_camelus","PhD and more",1507.8
"Sula_nebouxii","PhD and more",1425.2
"Sula_sula","PhD and more",1481.9
"Suricata_suricatta","PhD and more",1286.9
"Sus_scrofa","PhD and more",1682.1
"Tapirus_indicus","PhD and more",1425.3
"Taricha_torosa","PhD and more",1313.8
"Tauraco_leucotis","PhD and more",1069.7
"Testudo_hermanni","PhD and more",1158.9
"Thalassarche_cauta","PhD and more",1403.8
"Theropithecus_gelada","PhD and more",1836.1
"Thomisus_onustus","PhD and more",1600.6
"Tockus_flavirostris","PhD and more",1392.2
"Trichosurus_vulpecula","PhD and more",1390.2
"Ursus_arctos_horribilis","PhD and more",1811.8
"Ursus_maritimus","PhD and more",1776.7
"Ursus_thibetanus","PhD and more",1677.6
"Varecia_rubra","PhD and more",1338
"Varecia_variegata","PhD and more",1423.9
"Vespula_germanica","PhD and more",1652.6
"Vicugna_pacos","PhD and more",1358.8
"Vicugna_pacos2","PhD and more",1378.1
"Vicugna_vicugna","PhD and more",1168
"Vipera_ammodytes","PhD and more",1802.2
"Vipera_aspis","PhD and more",1830
"Vulpes_zerda","PhD and more",1342.7
"Zamenis_longissimus","PhD and more",1737.5
"Zoropsis_spinimana","PhD and more",1791.6
